id,application_date,segment,case_count
69,2019-09-12,1,16.239657800965443
70,2019-09-13,1,16.346781883166447
71,2019-09-14,1,15.824851988564347
72,2019-09-15,1,14.794827065778858
73,2019-09-16,1,16.30887267038993
74,2019-09-17,1,16.23513409518842
75,2019-09-18,1,16.197520718558046
76,2019-09-19,1,15.597921600126915
77,2019-09-20,1,16.204433442050757
78,2019-09-21,1,15.75059808861422
79,2019-09-22,1,14.741267371500186
80,2019-09-23,1,16.291711677908296
81,2019-09-24,1,16.14195796260331
82,2019-09-25,1,16.282978298122188
83,2019-09-26,1,16.29536762638568
84,2019-09-27,1,16.274690178864514
85,2019-09-28,1,15.670198265801268
86,2019-09-29,1,14.79212113338242
87,2019-09-30,1,17.015598025426055
88,2019-07-24,2,19.805241022901395
89,2019-07-25,2,20.131443698707294
90,2019-07-26,2,20.044323029682644
91,2019-07-27,2,19.679468615772894
92,2019-07-28,2,18.80561226637072
93,2019-07-29,2,17.707723794439936
94,2019-07-30,2,16.804337808949818
95,2019-07-31,2,14.531941369888816
96,2019-08-01,2,16.690942907463942
97,2019-08-02,2,16.813665277635785
98,2019-08-03,2,17.211283415615025
99,2019-08-04,2,16.651876522419446
100,2019-08-05,2,16.70795706148853
101,2019-08-06,2,16.863695699178706
102,2019-08-07,2,16.833321413309722
103,2019-08-08,2,16.787906279284975
104,2019-08-09,2,16.963218031893515
105,2019-08-10,2,17.150627689184972
106,2019-08-11,2,19.06849381880064
107,2019-08-12,2,20.325942140085047
108,2019-08-13,2,20.53903292789088
109,2019-08-14,2,20.424760932668796
110,2019-08-15,2,20.4730160792771
111,2019-08-16,2,20.459875715172405
112,2019-08-17,2,20.431483468784275
113,2019-08-18,2,19.41213384276619
114,2019-08-19,2,20.45764101855844
115,2019-08-20,2,20.493068063215784
116,2019-08-21,2,20.439222160519805
117,2019-08-22,2,19.90945504326259
118,2019-08-23,2,20.480347734605562
119,2019-08-24,2,20.262826034889805
120,2019-08-25,2,19.318747976834032
121,2019-08-26,2,20.041106914139146
122,2019-08-27,2,19.673956077749082
123,2019-08-28,2,18.2909479942507
124,2019-08-29,2,17.32668304499471
125,2019-08-30,2,17.190916524742228
126,2019-08-31,2,14.97829499840953
127,2019-09-01,2,16.66091032514277
128,2019-09-02,2,16.692875272994108
129,2019-09-03,2,16.509213332983514
130,2019-09-04,2,17.25989888116974
131,2019-09-05,2,16.751579137949456
132,2019-09-06,2,16.66162078220419
133,2019-09-07,2,16.661874517341033
134,2019-09-08,2,16.598485651053675
135,2019-09-09,2,17.07635795192075
136,2019-09-10,2,17.35101040762528
137,2019-09-11,2,19.649542577838574
138,2019-09-12,2,20.186970374755766
139,2019-09-13,2,20.50309189832558
140,2019-09-14,2,20.41110176404619
141,2019-09-15,2,19.333442608471653
142,2019-09-16,2,20.502721478874818
143,2019-09-17,2,20.403157581976412
144,2019-09-18,2,20.49265617027566
145,2019-09-19,2,20.07927502334399
146,2019-09-20,2,20.380498833417924
147,2019-09-21,2,20.37350849337304
148,2019-09-22,2,19.170612182584147
149,2019-09-23,2,20.38702973620215
150,2019-09-24,2,20.288859609249773
151,2019-09-25,2,19.43404295374678
152,2019-09-26,2,20.12041386295127
153,2019-09-27,2,19.832222329021356
154,2019-09-28,2,18.39988562706268
155,2019-09-29,2,17.222082019245416
156,2019-09-30,2,14.988029855822147
157,2019-10-01,2,16.58940104991595
158,2019-10-02,2,16.65893787281788
159,2019-10-03,2,16.60819541838016
160,2019-10-04,2,17.048341520793894
161,2019-10-05,2,16.667160319697835
162,2019-10-06,2,16.667186130711347
163,2019-10-07,2,16.86085154113724
164,2019-10-08,2,17.12899848920825
165,2019-10-09,2,16.912892598170007
166,2019-10-10,2,17.255071715816356
167,2019-10-11,2,19.651379454147
168,2019-10-12,2,20.23221883815338
169,2019-10-13,2,19.32948765310773
170,2019-10-14,2,20.26953291607745
171,2019-10-15,2,20.316228905367204
172,2019-10-16,2,20.49123504042279
173,2019-10-17,2,20.47265740524273
174,2019-10-18,2,20.20735532287233
175,2019-10-19,2,20.28193520876972
176,2019-10-20,2,19.34709493684156
177,2019-10-21,2,20.321857930821217
178,2019-10-22,2,20.18475461156632
179,2019-10-23,2,19.988392739030797
180,2019-10-24,2,19.79920048353908
